id,name,tags,ingredients,ingredients_quantity,processed_ingredients
1180,Colomba nocciole e cioccolato,"['Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']",colomba,200gr,colomba nocciole
1201,Colomba nocciole e cioccolato con Moscato,"['Prodotto/Confezione', 'Dessert', 'Kit', 'Novità e scelti per te', 'Dolce']",colomba,200gr,colomba nocciole
1181,Colomba pere e cioccolato,"['Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']","colomba, pere, cioccolato","200gr, 50gr, 20gr",colomba pere
1202,Colomba pere e cioccolato con Moscato,"['Prodotto/Confezione', 'Dessert', 'Kit', 'Novità e scelti per te', 'Dolce']","colomba, pere, cioccolato","200gr, 50gr, 20gr",colomba pere
338,Composta di Fragole  St Dalfour Rapsodia di frutta,,marmellata,300gr,fragole
599,Confettura extra albicocche 65% frutta,"['Prodotto/Confezione', 'Colazione']",marmellata,500gr,albicocche
603,Confettura extra fragole 65% frutta,"['Prodotto/Confezione', 'Colazione']",marmellata,500gr,fragole
605,Confettura extra mirtilli 65% frutta,"['Prodotto/Confezione', 'Colazione']",marmellata,500gr,mirtilli
601,Confettura extra pesche 65% frutta,"['Prodotto/Confezione', 'Colazione']",marmellata,500gr,pesche
1130,Crostata alla frutta,"['Prodotto/Confezione', 'Dessert', 'Dolce']",crostatina,400gr,
1229,Crostata con marmellata di albicocche,"['Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce', 'Colazione']","crostatina, albicocche","300gr, 50gr",albicocche
826,Crostatina al cioccolato,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce', 'Colazione']","crostatina, cioccolato","100gr, 20gr",crostatina
825,Crostatina alla marmellata,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce', 'Colazione']","crostatina, marmellata","100gr, 20gr",crostatina
1228,Crostini all'olio di oliva,"['Prodotto/Confezione', 'Pane']",crostini,200gr,crostini all'olio oliva
1047,Cuore di frolla con frutta fresca,"['Prodotto/Confezione', 'Dessert', 'Piatto pronto', 'Novità e scelti per te', 'Dolce']",torta,400gr,frolla
1046,Cuore di pan di spagna e crema chantilly,"['Prodotto/Confezione', 'Dessert', 'Piatto pronto', 'Novità e scelti per te', 'Dolce']",chantilly,400gr,pan crema chantilly
1240,Dado vegetale fatto da noi,,dado,20gr,dado vegetale
909,Dorato Moscato Vivace Provincia di Pavia Igt,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,vivace provincia pavia igt
829,Eclair al pistacchio,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",eclair,200gr,eclair pistacchio
1561,Extra Brut Millesimato,"['Prodotto/Confezione', 'Vini e Birre', 'Novità e scelti per te', 'Birra e Vino']",vino,1l,brut
361,Fagotto di pollo farcito con speck e brie ed avvolto con pancetta fresca 220/250 gr,"['Carne', 'Secondo']","pollo, speck, pancetta","100gr, 20gr, 20gr",fagotto pollo farcito speck brie avvolto pancetta
1119,Fette biscottate classiche Gentilini gr 185,"['Prodotto/Confezione', 'Colazione']",fette biscottate,185gr,biscottate classiche gentilini
1121,Fette biscottate integrali Gentilini gr 175,"['Prodotto/Confezione', 'Colazione']",fette biscottate,175gr,biscottate integrali gentilini
299,Fette biscottate Integrali   Mulino Bianco,,fette biscottate,200gr,biscottate integrali mulino
542,Fette biscottate integrali Mulino Bianco (630g),"['Prodotto/Confezione', 'Colazione']",fette biscottate,630gr,biscottate integrali mulino
83,Fette biscottate le dorate  Mulino Bianco,,fette biscottate,500gr,biscottate dorate mulino
544,Fette biscottate le dorate Mulino Bianco (630g),"['Prodotto/Confezione', 'Colazione']",fette biscottate,630gr,biscottate dorate mulino
1124,Fette biscottate senza glutine Nutrifree 225gr,"['Prodotto/Confezione', 'Colazione']",fette biscottate,225gr,biscottate glutine nutrifree
1227,Fettuccine alla curcuma,"['Prodotto/Confezione', 'Pane']",pasta,100gr,fettuccine curcuma
1226,Fettuccine integrali multicereali,"['Prodotto/Confezione', 'Pane']",pasta,100gr,fettuccine integrali multicereali
712,Fiocchi di farro,"['Prodotto/Confezione', 'Colazione']",cereali,300gr,fiocchi farro
711,Fiocchi di mais,"['Prodotto/Confezione', 'Colazione']",cereali,300gr,fiocchi mais
1214,Focaccina tonda,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane', 'Piatti estivi']",focaccia,100gr,focaccina tonda
1255,Formagella Borghella a fette,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",formaggella,80gr,formagella borghella
1291,Formagella borghella fette (nido),"['Vegetariano', 'Piatto pronto', 'Salumi e Formaggi', 'Secondo']",formagella,80gr,formagella borghella nido
799,Formaggio di Mascognaz,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",formaggio,100gr,formaggio
538,Formaggio grattugiato fresco,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",formaggio,100gr,formaggio
375,Formaggio grattugiato fresco (100 g),"['Vegetariano', 'Salumi e Formaggi']",formaggio,100gr,formaggio
1259,Formaggio primosale,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",formaggio,100gr,formaggio primosale
388,Fragole (300g),"['Vegano', 'Vegetariano', 'Frutta']",fragole,300gr,fragole
1185,Francesino,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",pane,200gr,francesino
533,Frollini con pezzi di cioccolato,"['Prodotto/Confezione', 'Colazione']",biscotti,400gr,frollini
730,Frumento soffiato con miele,"['Prodotto/Confezione', 'Colazione']",cereali,300gr,frumento miele
595,Gelato artigianale al fiordilatte (250g),"['Prodotto/Confezione', 'Dolce']",gelato,250gr,fiordilatte
597,Gelato artigianale alla fragola (250g),"['Prodotto/Confezione', 'Dolce']",gelato,250gr,fragola
596,Gelato artigianale alla nocciola (250g),"['Prodotto/Confezione', 'Dolce']",gelato,250gr,nocciola
598,Gelato artigianale al pistacchio (250g),"['Prodotto/Confezione', 'Dolce']",gelato,250gr,pistacchio
145,Gorgonzola dolce dop circa 80 g,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",gorgonzola,80gr,gorgonzola dolce
1225,Grissini all'olio di oliva,"['Prodotto/Confezione', 'Pane']",grissini,100gr,grissini all'olio oliva
918,Kit aperitivo planeat (per 2/3 persone),"['Prodotto/Confezione', 'Piatto pronto']","prosciutto, salame, birra","300gr, 300gr, 1.5l",kit aperitivo planeat persone
1106,Kit per laboratorio di carnevale,"['Prodotto/Confezione', 'Novità e scelti per te']","limone, uova, farina, cioccolato","1unit, 1unit, 200gr, 100gr",kit rio carnevale
29,Kiwi Haiward Zespri,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",kiwi,80gr,kiwi haiward zespri
815,Kiwi SUNGOLD Zespri,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",kiwi,80gr,kiwi zespri
536,Krumiro con cioccolato croccante,"['Prodotto/Confezione', 'Colazione']",biscotti,400gr,biscotti
325,Latte Accadì senza lattosio Granarolo,,latte,500ml,latte lattosio
534,Latte Accadì senza lattosio Granarolo (1 lt),"['Prodotto/Confezione', 'Colazione']",latte,1l,latte lattosio
760,Latte di avena senza zuccheri aggiunti Granarolo 1 Lt,"['Prodotto/Confezione', 'Colazione']",latte,1l,latte avena zuccheri aggiunti
759,Latte di soia fresco piu giorni Granarolo 1LT,"['Prodotto/Confezione', 'Colazione']",latte,1l,latte soia piu giorni
530,Latte Esl Granarolo Biologico Intero (1 lt),"['Prodotto/Confezione', 'Colazione']",latte,1l,latte esl intero
76,Latte Esl Granarolo Biologico Intero 1 lt,,latte,1l,latte esl intero
535,Latte Esl Granarolo Biologico Ps (1 lt),"['Prodotto/Confezione', 'Colazione']",latte,1l,latte esl ps
79,Latte Esl Granarolo Biologico Ps 1 lt,,latte,1l,latte esl ps
537,Latte Uht Ps Granarolo (1 lt),"['Prodotto/Confezione', 'Colazione']",latte,1l,latte ps
81,Latte Uht Ps Granarolo 1 lt,,latte,1l,latte ps
613,Limone 1 pz  100/130 g,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Frutta']",latte,1l,limone pz
1105,Limone per kit,['Prodotto/Confezione'],limone,110gr,limone kit
1129,Mandarino cinese,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",mandarino,100gr,mandarino cinese
1560,Margherita - Pinot Nero vinificato in rosato DOC Bio (fermo),"['Prodotto/Confezione', 'Vini e Birre', 'Novità e scelti per te', 'Birra e Vino']",vino,1l,margherita pinot doc fermo
89,Marmellata biologica albicocca Rigoni,,marmellata,500gr,albicocca rigoni
539,Marmellata biologica albicocca Rigoni (250g),"['Prodotto/Confezione', 'Colazione']",marmellata,250gr,albicocca rigoni
532,Marmellata biologica fragole e fragoline di bosco Rigoni,"['Prodotto/Confezione', 'Colazione']",marmellata,250gr,fragole fragoline bosco rigoni
91,Marmellata biologica fragole e fragoline di bosco Rigoni,,marmellata,250gr,fragole fragoline bosco rigoni
90,Marmellata biologica pesca Rigoni,,marmellata,250gr,pesca rigoni
540,Marmellata biologica pesca Rigoni (250g),"['Prodotto/Confezione', 'Colazione']",marmellata,250gr,pesca rigoni
17,Mela Fuji Marlene 1 pz da circa 220/240 g,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",mela,230gr,mela fuji marlene pz
25,Mela Golden Melinda 1 pz da circa 200-220g,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",mela,230gr,mela golden melinda pz
770,Mela royal gala Marlene 1 pz da circa  (280gr -300gr),"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",mela,290gr,mela gala marlene pz
459,Melone tagliato pronto al consumo,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Novità e scelti per te', 'Frutta', 'Piatti estivi']",melone,400gr,melone
1036,Millefoglie con crema pasticcera e chantilly,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",torta,400gr,millefoglie crema pasticcera chantilly
684,Mirtillo nero Italia  vaschetta da 125g,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",mirtilli,125gr,mirtillo
1045,Mousse ai 3 cioccolati,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']","torta, ciocciolato","100gr, 20gr",mousse cioccolato
1048,Mousse ai tre cioccolati per 4 circa 550 gr,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']","torta, cioccolato","500gr, 50gr",mousse tre cioccolato
408,Mozzarella Accadì senza lattosio 100 g Granarolo,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",mozzarella,100gr,mozzarella lattosio
663,Mozzarella di Bufala 125 g,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi']",mozzarella,125gr,mozzarella bufala
365,Mozzarella di bufala campana Pettinicchio vaschetta 125 g,"['Vegetariano', 'Salumi e Formaggi']",mozzarella,125gr,mozzarella bufala
178,Mozzarella di Bufala dop Campana 125 gr,"['Vegetariano', 'Salumi e Formaggi']",mozzarella,125gr,mozzarella bufala
675,Mozzarella  Fiordilatte 125 g,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",mozzarella,125gr,mozzarella fiordilatte
363,Mozzarella fior di latte Pettinicchio vaschetta 200 g,"['Vegetariano', 'Salumi e Formaggi', 'Secondo']",mozzarella,200gr,mozzarella fior latte
797,Muesli croccante con cioccolato,"['Prodotto/Confezione', 'Colazione']",cereali,400gr,muesli
729,Muesli di cereali e frutta,"['Prodotto/Confezione', 'Colazione']",cereali,400gr,muesli cereali
547,Nettare Bio Almaverde - albicocca,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,200ml,nettare almaverde albicocca
548,Nettare Bio Almaverde - pera,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,200ml,nettare almaverde pera
550,Nettare Bio Almaverde - pesca,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,200ml,nettare almaverde pesca
673,Nodini Fiordilatte 3 pz da 40 g circa,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",fiordilatte,120gr,nodini fiordilatte pz
371,Nodini gusto di una volta fiordilatte 4 pz da 50 g,"['Vegetariano', 'Salumi e Formaggi', 'Secondo', 'Antipasto']",fiordilatte,250gr,nodini volta fiordilatte pz
629,Nodino di mozzarella,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi', 'Secondo', 'Contorno', 'Antipasto']",nodini,200gr,nodino mozzarella
528,Nutella Ferrero,"['Prodotto/Confezione', 'Schiscetta', 'Colazione']",nutella,450gr,nutella
93,Nutella Ferrero,"['Prodotto/Confezione', 'Colazione']",nutella,500gr,nutella
925,Panettone Milanese Tre Marie per AGAL,"['Vegetariano', 'Prodotto/Confezione', 'Novità e scelti per te', 'Dolce']",panettone,500gr,panettone milanese tre marie agal
923,Panettone nocciole e gocce di cioccolato,"['Natale e Kit regalo', 'Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",panettone,500gr,panettone nocciole gocce
924,Panettone pere e cioccolato,"['Natale e Kit regalo', 'Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']","panettone, pere","500gr, 20gr",panettone pere
1186,Panino tartaruga,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",pane,100gr,panino tartaruga
1337,Pastrami,"['Carne', 'Prodotto/Confezione', 'Salumi e Formaggi', 'Piatti estivi']",pastrami,100gr,pastrami
1051,Pecorino romano grattugiato fresco,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",pecorino,100gr,pecorino
541,Pepite di formaggio stagionato 24 mesi,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi']",formaggio,80gr,pepite formaggio mesi
185,Pepite di formaggio stagionato  30 mesi (circa 80 g a porzione),"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",formaggio,80gr,pepite formaggio mesi porzione
19,Pera Williams 1 pz da circa 180-200g,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",pera,200gr,pera williams pz
738,Pere Carmen 1 pezzo a porzione circa 160/180 gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",pera,180gr,pere carmen pezzo porzione
716,Pere coscia 2 pezzi a porzione circa 150/160 gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",pera,160gr,pere coscia porzione
610,Pesca gialla Diamond 1 pz da 130/150 gr,"['Vegano', 'Vegetariano', 'Frutta']",pesca,150gr,pesca gialla diamond pz
531,Pesca gialla sagittaria,"['Vegano', 'Vegetariano', 'Frutta']",pesca,150gr,pesca gialla sagittaria
742,Pesca gialla Tardiva O'Henry 1 pz da 180/200 gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",pesca,200gr,pesca gialla tardiva pz
679,Pesca Royal Summer 1 pz da 130/150 gr,"['Vegano', 'Vegetariano', 'Frutta']",pesca,150gr,pesca pz
1498,Pesca Spring Crest,"['Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",pesca,140gr,pesca spring crest
604,Pesca tabacchiera,"['Vegano', 'Vegetariano', 'Frutta']",pesca,150gr,pesca tabacchiera
902,Pinot Nero Spumante Extra Dry Oltrepò Pavese,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,pinot spumante dry oltrepò pavese
772,Plumcake artigianale al cioccolato,"['Prodotto/Confezione', 'Dolce', 'Colazione']",plumcake,100gr,plumcake
771,Plumcake artigianale con yogurt ai frutti di bosco,"['Prodotto/Confezione', 'Dolce', 'Colazione']",plumcake,100gr,plumcake yogurt frutti bosco
112,Prosciutto cotto affettato,"['Carne', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi']",prosciutto,100gr,prosciutto cotto
114,Prosciutto crudo di Parma dop,"['Carne', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi']",prosciutto,100gr,prosciutto crudo
926,Râcà Chardonnay Oltrepò Pavese IGP - Biologico,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,râcà chardonnay oltrepò pavese
798,Rice crispies al cacao,"['Prodotto/Confezione', 'Colazione']",cereali,300gr,rice crispies cacao
570,Ricotta fresca di latte di Bufala gr 250 circa,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",ricotta,250gr,ricotta latte bufala
367,Ricotta vaccina Granarolo 250 g,"['Vegetariano', 'Salumi e Formaggi']",ricotta,250gr,ricotta
545,Riso su riso Galbusera,"['Vegetariano', 'Prodotto/Confezione', 'Pane']",riso,200gr,riso riso
313,Riso su riso Galbusera  200gr,"['Vegetariano', 'Pane']",riso,200gr,riso riso
664,Roast-beef  porzione da 100 gr,"['Carne', 'Schiscetta', 'Secondo']",roastbeef,100gr,roastbeef porzione
1037,Salame cacciatorino (circa 200 g),"['Carne', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi', 'Piatti estivi']",salame,200gr,salame rino
731,Salame cacciatorino (circa 220/260g),"['Carne', 'Prodotto/Confezione', 'Antipasto']",salame,240gr,salame rino
620,Salame Filzetta (600g circa),"['Carne', 'Prodotto/Confezione', 'Antipasto']",salame,600gr,salame filzetta
1395,Speck affettato,"['Carne', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi', 'Piatti estivi']",speck,100gr,speck
903,Spumante Extra Dry Vinificato in Rosato - Oltrepo Pavese,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,spumante dry oltrepo pavese
908,Spumante Gran Cuvée Brut Millesimato Oltrepò Pavese Metodo Classico Docg - Blanc de noir,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,spumante gran cuvée brut oltrepò pavese metodo docg blanc de noir
761,Stracchino alta qualità Granarolo,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi', 'Contorno']",stracchino,100gr,stracchino alta qualità
369,Stracchino alta qualità Granarolo 100g,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi', 'Piatti estivi']",stracchino,100gr,stracchino alta qualità
631,Stracciatella  fresca artigianale 100g,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi']",stracciatella,100gr,stracciatella
552,Succo Bio Almaverde - ananas,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,300ml,almaverde ananas
554,Succo Bio Almaverde - arancia rossa,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,300ml,almaverde arancia
556,"Succo Bio Almaverde - mela, arancia, carota e limone","['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Colazione']",succo,300ml,"almaverde mela, arancia, carota limone"
557,Succo Bio Almaverde - mirtillo,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Colazione']",succo,300ml,almaverde mirtillo
309,Succo/nettare Bio Almaverde 200 ml,"['Vegano', 'Vegetariano', 'Frutta']",succo,200ml,succonettare almaverde
659,Tarallini ai semi di finocchio,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",tarallini,200gr,tarallini semi finocchio
859,Tarallini alle patate,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",tarallini,200gr,tarallini te
965,Tarallini al peperoncino,"['Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",tarallini,200gr,tarallini peperoncino
827,Tartelletta alla frutta,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",torta,200gr,tartelletta
1144,Torta mimosa,"['Dessert', 'Dolce']",torta,300gr,torta mimosa
1131,Torta pan di spagna e crema chantilly,"['Prodotto/Confezione', 'Dessert', 'Dolce']",torta,300gr,torta pan crema chantilly
1093,Tortelli di Carnevale ripieni di crema pasticcera,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']",torta,200gr,tortelli carnevale ripieni crema pasticcera
1096,Tortelli di carnevale senza ripieno,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']",torta,200gr,tortelli carnevale ripieno
1010,uova sode ( ricretta interna),,uovo,100gr,uova sode ricretta interna
736,Uva nera Palieri 1 porzione circa 150 gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",uva,150gr,uva nera porzione
1562,Uva Rara,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",uva,130gr,uva rara
682,Uva Vittoria 1 porzione circa 150 gr,"['Vegano', 'Vegetariano', 'Frutta']",uva,130gr,uva vittoria porzione
904,Vino Bianco Pienosole IGT Provincia di Pavia Riesling,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,vino pienosole igt provincia pavia riesling
